datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
10/4/2024 3:00:00 PM,1,PJM,,,ZONE,,36.889167,36.933377,0.014304,0.029907,46.21,46.846897,0.321914,0.314983
10/4/2024 2:00:00 PM,1,PJM,,,ZONE,,31.6525,31.679549,0.004434,0.022615,42.86,43.420729,0.29043,0.270299
10/4/2024 1:00:00 PM,1,PJM,,,ZONE,,45.374167,45.431474,0.023808,0.033499,39.27,39.721216,0.253189,0.198027
10/4/2024 12:00:00 PM,1,PJM,,,ZONE,,29.678333,29.729156,0.028868,0.021955,33.92,34.260901,0.164933,0.175968
10/4/2024 11:00:00 AM,1,PJM,,,ZONE,,25.695833,25.739621,0.023028,0.020761,30.61,30.882088,0.094609,0.177479
10/4/2024 10:00:00 AM,1,PJM,,,ZONE,,31.6375,31.7429,0.082198,0.023202,29.19,29.416989,0.06052,0.166469
10/4/2024 9:00:00 AM,1,PJM,,,ZONE,,16.4225,16.510434,0.074656,0.013278,28.26,28.465876,0.031082,0.174794
10/4/2024 8:00:00 AM,1,PJM,,,ZONE,,19.6,19.648312,0.031851,0.01646,32.28,32.561074,0.043633,0.237441
10/4/2024 7:00:00 AM,1,PJM,,,ZONE,,35.128333,35.24851,0.096171,0.024005,35.08,35.232399,0.132361,0.020038
10/4/2024 6:00:00 AM,1,PJM,,,ZONE,,41.198333,41.392556,0.163276,0.030947,34.11,34.193963,0.081802,0.002161
10/4/2024 5:00:00 AM,1,PJM,,,ZONE,,19.475,19.569331,0.080072,0.01426,22.2,22.220456,0.039317,-0.018861
10/4/2024 4:00:00 AM,1,PJM,,,ZONE,,17.468333,17.48984,0.00792,0.013587,17.94,17.917304,-0.012231,-0.010465
10/4/2024 3:00:00 AM,1,PJM,,,ZONE,,17.1,17.129109,0.015467,0.013642,16.67,16.649055,-0.00753,-0.013415
10/4/2024 2:00:00 AM,1,PJM,,,ZONE,,17.511667,17.530486,0.007462,0.011358,17.52,17.511585,-0.008222,-0.000193
10/4/2024 1:00:00 AM,1,PJM,,,ZONE,,18.05,18.071804,0.006772,0.015032,19.42,19.413927,-0.013053,0.00698
10/4/2024 12:00:00 AM,1,PJM,,,ZONE,,19.674167,19.697112,0.007059,0.015886,23.56,23.588661,-0.018927,0.047588
10/3/2024 11:00:00 PM,1,PJM,,,ZONE,,23.0575,23.079382,0.004993,0.016889,27.21,27.158461,-0.032796,-0.018743
10/3/2024 10:00:00 PM,1,PJM,,,ZONE,,42.939167,42.984176,0.015362,0.029648,32.15,32.029659,-0.133549,0.013208
10/3/2024 9:00:00 PM,1,PJM,,,ZONE,,41.651667,41.696331,0.017423,0.027242,36.64,36.616434,-0.021768,-0.001798
10/3/2024 8:00:00 PM,1,PJM,,,ZONE,,67.743333,67.908421,0.11808,0.047008,43.32,43.55127,0.174215,0.057055
10/3/2024 7:00:00 PM,1,PJM,,,ZONE,,48.0975,48.22316,0.092308,0.033352,58.38,59.063128,0.533565,0.149563
10/3/2024 6:00:00 PM,1,PJM,,,ZONE,,114.9325,115.28977,0.276323,0.080947,67.62,68.754613,0.960346,0.174267
10/3/2024 5:00:00 PM,1,PJM,,,ZONE,,158.001667,158.362907,0.249346,0.111894,58.81,60.117483,1.050869,0.256614
10/3/2024 4:00:00 PM,1,PJM,,,ZONE,,66.129167,66.255646,0.078118,0.048361,44.77,45.549473,0.588307,0.191166
10/3/2024 3:00:00 PM,1,PJM,,,ZONE,,31.4975,31.54711,0.023189,0.026421,37.27,37.668961,0.319694,0.079267
10/3/2024 2:00:00 PM,1,PJM,,,ZONE,,86.7825,87.001335,0.15984,0.058994,34.43,34.714781,0.19604,0.088741
10/3/2024 1:00:00 PM,1,PJM,,,ZONE,,39.515,39.573004,0.029271,0.028733,33.36,33.466777,0.031557,0.07522
10/3/2024 12:00:00 PM,1,PJM,,,ZONE,,31.679167,31.701751,0,0.022585,31.63,31.747422,0.085577,0.031845
10/3/2024 11:00:00 AM,1,PJM,,,ZONE,,24.775,24.792803,0,0.017803,29.41,29.496781,0.037527,0.049254
10/3/2024 10:00:00 AM,1,PJM,,,ZONE,,24.58,24.59673,0,0.01673,28.58,28.652532,0.009943,0.062589
10/3/2024 9:00:00 AM,1,PJM,,,ZONE,,19.793333,19.808008,0,0.014675,28.19,28.313809,0.071747,0.052062
10/3/2024 8:00:00 AM,1,PJM,,,ZONE,,25.2725,25.290857,0,0.018357,31.29,31.395833,0.036409,0.069424
10/3/2024 7:00:00 AM,1,PJM,,,ZONE,,33.423333,33.441854,-0.000136,0.018656,40.97,41.202811,0.169075,0.063736
10/3/2024 6:00:00 AM,1,PJM,,,ZONE,,25.2525,25.271739,0.002716,0.016523,36.99,37.069515,0.14292,-0.063405
10/3/2024 5:00:00 AM,1,PJM,,,ZONE,,20.874167,20.889183,0,0.015016,23.28,23.241335,0.0252,-0.063865
10/3/2024 4:00:00 AM,1,PJM,,,ZONE,,16.4875,16.499781,-0.000432,0.012713,17.87,17.809243,-0.017031,-0.043726
10/3/2024 3:00:00 AM,1,PJM,,,ZONE,,16.155833,16.166274,-0.001202,0.011642,16.26,16.204865,-0.015714,-0.039421
10/3/2024 2:00:00 AM,1,PJM,,,ZONE,,16.791667,16.802225,-0.001122,0.01168,16.54,16.486374,-0.014691,-0.038935
10/3/2024 1:00:00 AM,1,PJM,,,ZONE,,17.4,17.413587,0.001265,0.012322,19.43,19.393957,-0.001324,-0.034719
10/3/2024 12:00:00 AM,1,PJM,,,ZONE,,22.66,22.707182,0.031008,0.016174,20.19,20.157505,-0.007624,-0.024871
10/2/2024 11:00:00 PM,1,PJM,,,ZONE,,20.845,20.87783,0.018046,0.014784,21.18,21.21638,0.05424,-0.01786
10/2/2024 10:00:00 PM,1,PJM,,,ZONE,,19.638333,19.672277,0.019963,0.01398,25.02,25.161331,0.153307,-0.011976
10/2/2024 9:00:00 PM,1,PJM,,,ZONE,,25.786667,25.843376,0.038305,0.018405,27.97,28.30263,0.341661,-0.009031
10/2/2024 8:00:00 PM,1,PJM,,,ZONE,,29.675833,29.742031,0.044476,0.021721,34.43,34.997861,0.55542,0.012441
10/2/2024 7:00:00 PM,1,PJM,,,ZONE,,112.4775,112.886558,0.333367,0.07569,51.76,52.716829,0.89059,0.066239
10/2/2024 6:00:00 PM,1,PJM,,,ZONE,,118.381667,118.827277,0.366488,0.079122,52.13,53.171237,1.025039,0.016198
10/2/2024 5:00:00 PM,1,PJM,,,ZONE,,42.069167,42.371898,0.272798,0.029933,45.15,45.83521,0.651016,0.034194
10/2/2024 4:00:00 PM,1,PJM,,,ZONE,,33.3375,33.478193,0.117287,0.023405,35.49,36.26561,0.742568,0.033042
10/2/2024 3:00:00 PM,1,PJM,,,ZONE,,25.898333,26.063175,0.146694,0.018148,33.84,34.349464,0.492463,0.017001
10/2/2024 2:00:00 PM,1,PJM,,,ZONE,,30.260833,30.317165,0.037444,0.018888,32.26,32.686641,0.387322,0.039319
10/2/2024 1:00:00 PM,1,PJM,,,ZONE,,24.15,24.258209,0.090618,0.017591,32.81,33.167825,0.315723,0.042102
10/2/2024 12:00:00 PM,1,PJM,,,ZONE,,25.691667,25.744123,0.033253,0.019203,29.59,29.900771,0.264195,0.046576
10/2/2024 11:00:00 AM,1,PJM,,,ZONE,,25.158333,25.22177,0.045662,0.017775,29.72,30.087878,0.29485,0.073028
10/2/2024 10:00:00 AM,1,PJM,,,ZONE,,19.844167,19.862737,0.005481,0.013089,28.41,28.638603,0.135322,0.093281
10/2/2024 9:00:00 AM,1,PJM,,,ZONE,,19.0625,19.117456,0.040405,0.014552,32.66,33.119991,0.374406,0.085585
10/2/2024 8:00:00 AM,1,PJM,,,ZONE,,24.198333,24.234226,0.017304,0.018589,34.9,35.478807,0.475889,0.102918
10/2/2024 7:00:00 AM,1,PJM,,,ZONE,,29.216667,29.260437,0.023376,0.020394,41.09,41.672625,0.481644,0.100981
10/2/2024 6:00:00 AM,1,PJM,,,ZONE,,35.198333,35.291911,0.068433,0.025144,35.14,35.488187,0.320114,0.028073
10/2/2024 5:00:00 AM,1,PJM,,,ZONE,,21.984167,22.018375,0.019507,0.014701,24.87,24.991194,0.111315,0.009879
10/2/2024 4:00:00 AM,1,PJM,,,ZONE,,15.8425,15.863782,0.009823,0.011459,18.91,18.957278,0.05077,-0.003492
10/2/2024 3:00:00 AM,1,PJM,,,ZONE,,14.239167,14.257185,0.007763,0.010255,16.39,16.419028,0.041055,-0.012027
10/2/2024 2:00:00 AM,1,PJM,,,ZONE,,18.423333,18.463067,0.027849,0.011885,16.86,16.872115,0.027171,-0.015056
10/2/2024 1:00:00 AM,1,PJM,,,ZONE,,15.925,15.937848,0.001281,0.011567,18.51,18.527672,0.032774,-0.015102
10/2/2024 12:00:00 AM,1,PJM,,,ZONE,,16.8125,16.827177,0.000996,0.013681,20.62,20.654002,0.045654,-0.011652
10/1/2024 11:00:00 PM,1,PJM,,,ZONE,,23.473333,23.508675,0.017411,0.01793,22.89,22.79413,-0.047279,-0.048591
10/1/2024 10:00:00 PM,1,PJM,,,ZONE,,23.475,23.520603,0.028358,0.017245,28.3,28.248118,0.001785,-0.053667
10/1/2024 9:00:00 PM,1,PJM,,,ZONE,,29.641667,29.704145,0.04331,0.019168,30.87,31.021868,0.197537,-0.045669
10/1/2024 8:00:00 PM,1,PJM,,,ZONE,,29.111667,29.17818,0.047087,0.019427,36.63,37.033842,0.433591,-0.029749
10/1/2024 7:00:00 PM,1,PJM,,,ZONE,,48.071667,48.187575,0.085334,0.030575,50.52,51.09949,0.489604,0.089886
10/1/2024 6:00:00 PM,1,PJM,,,ZONE,,57.328333,57.592224,0.224775,0.039115,47.59,48.158948,0.465773,0.103175
10/1/2024 5:00:00 PM,1,PJM,,,ZONE,,43.0525,43.338369,0.258656,0.027213,43.58,43.934758,0.253161,0.101597
10/1/2024 4:00:00 PM,1,PJM,,,ZONE,,30.676667,30.767711,0.071705,0.01934,36.62,36.865379,0.171122,0.074257
10/1/2024 3:00:00 PM,1,PJM,,,ZONE,,61.550833,61.735828,0.143377,0.041618,36,35.405058,-0.63151,0.036568
10/1/2024 2:00:00 PM,1,PJM,,,ZONE,,34.200833,34.332981,0.109169,0.022979,36.93,36.642285,-0.313277,0.025562
10/1/2024 1:00:00 PM,1,PJM,,,ZONE,,28.923333,29.018244,0.075798,0.019113,36.34,36.076213,-0.277321,0.013534
10/1/2024 12:00:00 PM,1,PJM,,,ZONE,,28.875833,28.950863,0.053038,0.021992,34.45,34.199699,-0.25232,0.002019
10/1/2024 11:00:00 AM,1,PJM,,,ZONE,,21.681667,21.708108,0.010778,0.015663,33.37,33.111486,-0.264042,0.005528
10/1/2024 10:00:00 AM,1,PJM,,,ZONE,,46.370833,46.794096,0.389771,0.033492,33.34,33.118006,-0.245904,0.02391
10/1/2024 9:00:00 AM,1,PJM,,,ZONE,,41.51,41.825784,0.284546,0.031237,37.22,37.083227,-0.186403,0.04963
10/1/2024 8:00:00 AM,1,PJM,,,ZONE,,37.401667,37.604432,0.176421,0.026345,38.72,38.73804,-0.038333,0.056373
10/1/2024 7:00:00 AM,1,PJM,,,ZONE,,29.113333,29.266319,0.133547,0.019439,42.2,42.178212,-0.103466,0.081678
10/1/2024 6:00:00 AM,1,PJM,,,ZONE,,76.910833,77.240919,0.273382,0.056703,37.1,37.118161,-0.039515,0.057676
10/1/2024 5:00:00 AM,1,PJM,,,ZONE,,17.7725,17.79598,0.010344,0.013137,25,24.84648,-0.094161,-0.059359
10/1/2024 4:00:00 AM,1,PJM,,,ZONE,,15.923333,16.001648,0.066723,0.011591,18.99,18.873267,-0.069219,-0.047514
10/1/2024 3:00:00 AM,1,PJM,,,ZONE,,16.065,16.086178,0.010646,0.010532,17.21,17.137479,-0.042026,-0.030495
10/1/2024 2:00:00 AM,1,PJM,,,ZONE,,19.356667,19.372111,0.000239,0.015206,19.38,19.287927,-0.065099,-0.026974
10/1/2024 1:00:00 AM,1,PJM,,,ZONE,,22.441667,22.455962,-0.002129,0.016425,24.73,24.586309,-0.099615,-0.044076
10/1/2024 12:00:00 AM,1,PJM,,,ZONE,,21.1525,21.186958,0.019547,0.014911,27.55,27.428129,-0.071932,-0.049939
